"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00102158","1960","51.5017","-1.9908","145.0","LYNEHAM, UK","      5.2","","       5.2","E","       194","E","        96","E","         3","E","        9","","         0","E","        55","E","         1","E","        24","E","         0","E","   -7.8","E,0114, ","   190"," ,E,0114, ","  46.5"," ,E,1203, ","   27.2","E,0604, ","-0.6","E,1013","-2.2","E,1108","-5.6","E,1213","","","","","0.0","E,0430","-3.3","E,0218","-5.6","E,0217","-7.8","E,0114","","","","","","","    931.3"," ,E","      9.37","E","     12.98","E","      5.77","E"
"UKE00102158","1961","51.5017","-1.9908","145.0","LYNEHAM, UK","","","","","       148","E","        83","E","         1","E","        0","","","","","","         7","E","        32","E","         0","E","","","    20"," ,E,1231, ","  27.3"," ,E,0612, ","   29.5","E,0828, ","","","","","","","","","","","","","","","","","","","","","    3044.6","6","    3044.6","E","    683.9"," ,E","","","     13.61","E","",""
"UKE00102158","1962","51.5017","-1.9908","145.0","LYNEHAM, UK","      0.3","","       0.3","E","       140","E","        72","E","         2","E","       10","","         0","E","        76","E","        10","E","        12","E","         0","E","   -8.9","E,1226, ","   220"," ,E,1231,+","  72.7"," ,E,0806, ","   25.3","E,0724, ","-2.0","E,1027","-2.2","E,1113","-7.3","E,1205","-7.3","E,1205","-8.9","E,1226","-0.2","E,0501","-2.2","E,0328","-5.0","E,0320","-7.6","E,0103","","","","","","","    663.4"," ,E","      8.20","E","     11.94","E","      4.46","E"
"UKE00102158","1963","51.5017","-1.9908","145.0","LYNEHAM, UK","      1.0","","       1.0","E","       163","E","        85","E","         1","E","       48","","         0","E","        84","E","        29","E","        21","E","         0","E","  -14.8","E,0123, ","   350"," ,E,0105,+","  26.6"," ,E,1117, ","   25.9","E,0729, ","-0.3","E,1121","-2.6","E,1208","-4.8","E,1219","","","","","0.0","E,0412","-3.0","E,0303","-4.8","E,0302","-7.9","E,0225","-10.3","E,0126","    3830.8","8","    3830.8","E","    683.8"," ,E","      7.87","E","     11.29","E","      4.47","E"
"UKE00102158","1964","51.5017","-1.9908","145.0","LYNEHAM, UK","      9.6","","       9.6","E","       129","E","        62","E","         0","E","        2","","         0","E","        62","E","         1","E","        41","E","         0","E","   -9.2","E,0114, ","    40"," ,E,0114,+","  19.8"," ,E,0530, ","   27.3","E,0825, ","0.0","E,1013","-4.2","E,1130","-7.4","E,1216","-7.4","E,1216","","","-0.2","E,0407","-2.9","E,0309","-4.6","E,0207","-9.2","E,0114","-9.2","E,0114","    3275.1","1","    3275.1","E","    477.8"," ,E","      9.14","E","     12.83","E","      5.44","E"
"UKE00102158","1965","51.5017","-1.9908","145.0","LYNEHAM, UK","","","","","       169","E","        94","E","         0","E","        2","","         0","E","        68","E","         2","E","        12","E","         0","E","   -8.0","E,0303, ","    50"," ,E,0305,+","  18.1"," ,E,1107, ","   24.8","E,0811,+","-1.4","E,1103","-4.1","E,1114","-6.5","E,1115","","","","","0.0","E,0402","-2.2","E,0311","-4.5","E,0307","-8.0","E,0303","","","    3253.8","8","    3253.8","E","    738.8"," ,E","      8.67","E","     12.37","E","      4.97","E"
"UKE00102158","1966","51.5017","-1.9908","145.0","LYNEHAM, UK","      3.5","","       3.5","E","       168","E","        80","E","         2","E","        3","","         0","E","        38","E","         6","E","        20","E","         0","E","   -8.9","E,0120, ","    90"," ,E,0415, ","  49.8"," ,E,0821, ","   27.5","E,0608, ","-0.1","E,1026","-2.4","E,1103","","","","","","","0.0","E,0416","-3.1","E,0325","-8.9","E,0120","-8.9","E,0120","-8.9","E,0120","","","","","    775.8"," ,E","      9.35","E","     12.84","E","      5.87","E"
"UKE00102158","1967","51.5017","-1.9908","145.0","LYNEHAM, UK","      5.3","","       5.3","E","       163","E","        95","E","         1","E","        4","","         0","E","        41","E","         1","E","        27","E","         0","E","   -6.9","E,1209, ","    60"," ,E,1210,+","  25.4"," ,E,0227, ","   27.2","E,0716, ","-0.8","E,1109","-2.3","E,1117","-6.9","E,1209","-6.9","E,1209","","","-1.6","E,0503","-3.3","E,0401","-5.7","E,0109","","","","","    3236.3","3","    3236.3","E","    816.7"," ,E","      9.44","E","     12.94","E","      5.95","E"
"UKE00102158","1968","51.5017","-1.9908","145.0","LYNEHAM, UK","","","","","       163","E","        89","E","         1","E","        6","","         0","E","        68","E","         2","E","        21","E","         0","E","   -7.7","E,0110, ","    50"," ,E,0111,+","  90.5"," ,E,0710, ","   29.5","E,0630, ","-3.0","E,1104","-3.0","E,1104","-5.6","E,1109","","","","","-2.5","E,0412","-2.5","E,0412","-4.7","E,0226","-6.9","E,0111","","","","","","","    855.3"," ,E","      9.04","E","     12.49","E","      5.59","E"
"UKE00102158","1969","51.5017","-1.9908","145.0","LYNEHAM, UK","     19.4","","      19.4","E","       141","E","        72","E","         3","E","        3","","         0","E","        71","E","         2","E","        42","E","         0","E","   -7.0","E,0216,+","    60"," ,E,0220, ","  41.2"," ,E,0525, ","   28.8","E,0715, ","-1.2","E,1105","-2.7","E,1118","-4.8","E,1129","","","","","-0.1","E,0429","-3.7","E,0328","-5.0","E,0309","-7.0","E,0216","","","    3203.8","8","    3203.8","E","    615.1"," ,E","      9.13","E","     12.90","E","      5.36","E"
"UKE00102158","1970","51.5017","-1.9908","145.0","LYNEHAM, UK","     16.8","","      16.8","E","       168","E","        81","E","         1","E","       15","","         0","E","        67","E","         2","E","        42","E","         0","E","   -7.0","E,0107, ","    90"," ,E,0304, ","  25.8"," ,E,0819, ","   30.3","E,0706, ","-0.3","E,1116","-3.6","E,1222","-4.6","E,1225","","","","","-1.4","E,0428","-2.7","E,0409","-4.4","E,0310","-6.8","E,0215","","","    3123.1","1","    3123.1","E","    625.0"," ,E","      9.41","E","     13.12","E","      5.69","E"
"UKE00102158","1971","51.5017","-1.9908","145.0","LYNEHAM, UK","     10.6","","      10.6","E","       135","E","        79","E","         3","E","        4","","         0","E","        48","E","         3","E","        35","E","         0","E","   -7.0","E,0307, ","    80"," ,E,0426, ","  56.1"," ,E,0610, ","   27.8","E,0710, ","-0.9","E,1107","-2.3","E,1111","-5.1","E,1201","","","","","-0.1","E,0502","-4.0","E,0308","-7.0","E,0307","-7.0","E,0307","","","    3228.9","9","    3228.9","E","    775.8"," ,E","      9.59","E","     13.39","E","      5.80","E"
"UKE00102158","1972","51.5017","-1.9908","145.0","LYNEHAM, UK","      0.7","","       0.7","E","       165","E","        82","E","         2","E","        0","","         0","E","        33","E","         0","E","        20","E","         0","E","   -9.0","E,0131, ","     0"," ,E,1231,+","  36.0"," ,E,1201, ","   24.1","E,0716, ","-0.5","E,1021","-3.0","E,1118","","","","","","","0.0","E,0425","-6.9","E,0201","-6.9","E,0201","-6.9","E,0201","-9.0","E,0131","    3071.5","5","    3071.5","E","    679.6"," ,E","      9.06","E","     12.60","E","      5.52","E"
"UKE00102158","1973","51.5017","-1.9908","145.0","LYNEHAM, UK","     14.7","","      14.7","E","       132","E","        65","E","         3","E","        3","","         0","E","        57","E","         0","E","        47","E","         0","E","   -6.5","E,0215, ","    30"," ,E,0216,+","  37.8"," ,E,0716, ","   28.0","E,0815, ","-0.8","E,1030","-3.8","E,1126","-4.9","E,1202","","","","","-2.1","E,0410","-2.5","E,0409","-5.5","E,0216","","","","","    3170.2","2","    3170.2","E","    585.5"," ,E","      9.41","E","     13.27","E","      5.54","E"
"UKE00102158","1974","51.5017","-1.9908","145.0","LYNEHAM, UK","","","","","       179","E","        99","E","         1","E","        2","","         0","E","        30","E","         0","E","        11","E","         0","E","   -4.5","E,0101, ","    50"," ,E,0310, ","  25.4"," ,E,0926, ","   24.6","E,0620, ","-2.2","E,1013","-2.2","E,1013","","","","","","","-0.2","E,0415","-2.6","E,0224","-4.5","E,0101","","","","","    3125.4","4","    3125.4","E","    774.4"," ,E","      9.14","E","     12.73","E","      5.54","E"
"UKE00102158","1975","51.5017","-1.9908","145.0","LYNEHAM, UK","     47.3","","      47.3","E","       142","E","        72","E","         2","E","        2","","         0","E","        39","E","         0","E","        64","E","         2","E","   -5.2","E,1214, ","    40"," ,E,0328, ","  35.4"," ,E,0913, ","   33.5","E,0803, ","-0.3","E,1013","-4.0","E,1114","-4.8","E,1130","","","","","-1.5","E,0410","-2.5","E,0409","","","","","","","","","","","    599.6"," ,E","      9.83","E","     13.80","E","      5.86","E"
"UKE00102158","1976","51.5017","-1.9908","145.0","LYNEHAM, UK","     98.3","","      98.3","E","       140","E","        70","E","         1","E","        4","","         0","E","        58","E","         2","E","        79","E","         4","E","   -8.4","E,1229, ","    30"," ,E,1230,+","  32.4"," ,E,0925, ","   32.9","E,0701, ","-1.5","E,1103","-2.6","E,1203","-7.1","E,1204","-7.1","E,1204","","","-0.6","E,0429","-4.2","E,0324","-5.3","E,0323","","","","","    2983.7","7","    2983.7","E","    611.3"," ,E","      9.93","E","     13.93","E","      5.94","E"
"UKE00102158","1977","51.5017","-1.9908","145.0","LYNEHAM, UK","      6.2","","       6.2","E","       183","E","        88","E","         3","E","        1","","         0","E","        48","E","         0","E","        23","E","         0","E","   -5.4","E,0130, ","    50"," ,E,0201, ","  37.0"," ,E,0816, ","   26.4","E,0704, ","-1.5","E,1117","-2.3","E,1126","","","","","","","-0.7","E,0418","-3.3","E,0408","-5.4","E,0130","","","","","    3293.7","7","    3293.7","E","    864.5"," ,E","      9.22","E","     12.80","E","      5.63","E"
"UKE00102158","1978","51.5017","-1.9908","145.0","LYNEHAM, UK","      1.9","","       1.9","E","       156","E","        85","E","         1","E","        9","","         0","E","        56","E","         5","E","        25","E","         0","E","   -9.4","E,0211, ","    60"," ,E,1222,+","  31.1"," ,E,0731, ","   26.1","E,0530, ","-1.1","E,1126","-4.8","E,1127","-4.8","E,1127","","","","","-1.4","E,0415","-4.6","E,0411","-4.6","E,0411","-7.3","E,0212","-9.4","E,0211","    3292.3","3","    3292.3","E","    634.2"," ,E","      9.20","E","     12.80","E","      5.60","E"
"UKE00102158","1979","51.5017","-1.9908","145.0","LYNEHAM, UK","      3.8","","       3.8","E","       167","E","        84","E","         1","E","       11","","         0","E","        81","E","         7","E","        29","E","         0","E","   -9.6","E,0101, ","   120"," ,E,0317, ","  45.5"," ,E,1227, ","   28.4","E,0726, ","-1.5","E,1110","-4.0","E,1113","","","","","","","-1.1","E,0506","-3.1","E,0406","-5.0","E,0216","-8.9","E,0128","-8.9","E,0128","    3369.5","5","    3369.5","E","    729.5"," ,E","      8.61","E","     12.23","E","      4.98","E"
"UKE00102158","1980","51.5017","-1.9908","145.0","LYNEHAM, UK","      4.1","","       4.1","E","       165","E","        82","E","         0","E","        1","","         0","E","        51","E","         0","E","        30","E","         0","E","   -5.8","E,0114, ","    70"," ,E,0115, ","  23.4"," ,E,1117, ","   26.5","E,0603, ","-2.2","E,1103","-2.2","E,1103","-4.4","E,1201","","","","","0.0","E,0323","-3.7","E,0322","-4.7","E,0127","","","","","    3198.5","5","    3198.5","E","    707.5"," ,E","      9.21","E","     12.88","E","      5.53","E"
"UKE00102158","1981","51.5017","-1.9908","145.0","LYNEHAM, UK","      6.2","","       6.2","E","       157","E","        88","E","         0","E","        9","","         0","E","        64","E","         6","E","        38","E","         0","E","  -14.0","E,1213, ","   140"," ,E,0426, ","  24.8"," ,E,0919, ","   27.0","E,0826, ","-0.7","E,1016","-3.5","E,1209","-4.4","E,1210","-12.2","E,1212","-12.2","E,1212","-0.2","E,0428","-3.4","E,0225","-4.6","E,0214","","","","","    3128.3","3","    3128.3","E","    791.7"," ,E","      9.04","E","     12.77","E","      5.31","E"
"UKE00102158","1982","51.5017","-1.9908","145.0","LYNEHAM, UK","     18.4","","      18.4","E","       169","E","        89","E","         3","E","        8","","         0","E","        39","E","         6","E","        47","E","         0","E","  -16.0","E,0114, ","   260"," ,E,0109, ","  38.9"," ,E,0603, ","   26.8","E,0916, ","-2.9","E,1127","-2.9","E,1127","-4.6","E,1223","","","","","-1.4","E,0505","-3.4","E,0224","-12.3","E,0115","-12.3","E,0115","-12.3","E,0115","    3161.9","9","    3161.9","E","    841.8"," ,E","      9.78","E","     13.61","E","      5.95","E"
"UKE00102158","1983","51.5017","-1.9908","145.0","LYNEHAM, UK","     74.9","","      74.9","E","       166","E","        84","E","         1","E","        0","","         0","E","        46","E","         0","E","        57","E","         0","E","   -7.8","E,1123, ","    10"," ,E,1212,+","  30.4"," ,E,0726, ","   30.5","E,0713,+","-0.9","E,1029","-5.5","E,1115","-5.5","E,1115","-7.8","E,1123","","","0.0","E,0416","-2.4","E,0224","-4.4","E,0219","","","","","    3125.6","6","    3125.6","E","    715.0"," ,E","      9.86","E","     13.63","E","      6.09","E"
"UKE00102158","1984","51.5017","-1.9908","145.0","LYNEHAM, UK","     28.8","","      28.8","E","       158","E","        88","E","         2","E","        1","","         0","E","        51","E","         0","E","        66","E","         0","E","   -4.7","E,0216,+","    50"," ,E,0115, ","  33.7"," ,E,0919, ","   29.6","E,0820, ","-1.0","E,1115","-3.4","E,1211","","","","","","","-1.6","E,0405","-2.3","E,0403","-4.7","E,0216","","","","","    3049.3","3","    3049.3","E","    741.1"," ,E","      9.68","E","     13.71","E","      5.64","E"
"UKE00102158","1985","51.5017","-1.9908","145.0","LYNEHAM, UK","      4.4","","       4.4","E","       162","E","        89","E","         2","E","       14","","         0","E","        73","E","        15","E","        22","E","         0","E","  -11.3","E,0212, ","    90"," ,E,0119, ","  38.6"," ,E,1223, ","   27.6","E,0724, ","-2.0","E,1103","-3.2","E,1112","-4.4","E,1113","-7.1","E,1228","","","-2.4","E,0428","-2.4","E,0428","-4.5","E,0321","-7.6","E,0218","-9.0","E,0214","    3204.7","7","    3204.7","E","    750.8"," ,E","      8.68","E","     12.28","E","      5.08","E"
"UKE00102158","1986","51.5017","-1.9908","145.0","LYNEHAM, UK","     15.7","","      15.7","E","       179","E","        88","E","         2","E","        2","","         0","E","        55","E","        11","E","        20","E","         0","E","   -8.8","E,0221, ","   100"," ,E,0130, ","  32.8"," ,E,0913, ","   29.5","E,0627, ","0.0","E,1102","","","","","","","","","-3.0","E,0411","-3.0","E,0411","-7.1","E,0303","-7.1","E,0303","","","    3398.7","7","    3398.7","E","    789.4"," ,E","      8.54","E","     12.23","E","      4.85","E"
"UKE00102158","1987","51.5017","-1.9908","145.0","LYNEHAM, UK","     10.2","","      10.2","E","       155","E","        82","E","         1","E","        2","","         0","E","        64","E","         7","E","        28","E","         0","E","  -13.2","E,0113, ","    40"," ,E,0319,+","  28.3"," ,E,1009, ","   27.6","E,0819, ","0.0","E,1025","-2.5","E,1128","","","","","","","-0.2","E,0504","-4.4","E,0314","-4.4","E,0314","-7.9","E,0131","-10.3","E,0114","    3320.7","7","    3320.7","E","    667.4"," ,E","      9.00","E","     12.61","E","      5.38","E"
"UKE00102158","1988","51.5017","-1.9908","145.0","LYNEHAM, UK","      2.8","","       2.8","E","       161","E","        84","E","         1","E","        0","","         0","E","        35","E","         0","E","        21","E","         0","E","   -4.9","E,1122, ","    20"," ,E,0304, ","  27.5"," ,E,1018, ","   27.9","E,0806, ","-1.0","E,1030","-2.3","E,1121","-4.9","E,1122","","","","","-2.3","E,0425","-2.3","E,0425","","","","","","","    3033.6","6","    3033.6","E","    715.8"," ,E","      9.58","E","     13.19","E","      5.97","E"
"UKE00102158","1989","51.5017","-1.9908","145.0","LYNEHAM, UK","     42.2","","      42.2","E","       141","E","        80","E","         1","E","        0","","         0","E","        32","E","         0","E","        72","E","         0","E","   -4.9","E,1126, ","     0"," ,E,1231,+","  37.7"," ,E,0707, ","   30.9","E,0721, ","-1.3","E,1123","-4.9","E,1126","-4.9","E,1126","","","","","-1.8","E,0426","","","","","","","","","    2971.5","5","    2971.5","E","    718.3"," ,E","     10.54","E","     14.64","E","      6.44","E"
